Linea;Nombre_Linea;Ruta;Nombre_Ruta;Destino;Id_Parada;Posicion;Nombre_Parada;Tipo_Servicio;Estación
52; HB75;1618;H75;Portal Usme;1168;7803;Calle 100 C - 1;[1] TRONCAL;Calle 100
52; HB75;1618;H75;Portal Usme;1215;9651;Héroes B - 2;[1] TRONCAL;Héroes
52; HB75;1618;H75;Portal Usme;324;10308;Calle 76 A - 2 ó 5;[1] TRONCAL;Calle 76
52; HB75;1618;H75;Portal Usme;1357;10845;Calle 72 A - 2 ó 5;[1] TRONCAL;Calle 72
52; HB75;1618;H75;Portal Usme;1352;11989;Calle 63 A - 2 ó 5;[1] TRONCAL;Calle 63
52; HB75;1618;H75;Portal Usme;1379;13059;Marly C - 2;[1] TRONCAL;Marly
52; HB75;1618;H75;Portal Usme;1277;17334;Av. Jiménez B - 2 ó 5;[1] TRONCAL;Jiménez
52; HB75;1618;H75;Portal Usme;1790;19026;Hortúa B - 1;[1] TRONCAL;Hortúa
52; HB75;1618;H75;Portal Usme;1795;19716;Nariño A - 2;[1] TRONCAL;Nariño
52; HB75;1618;H75;Portal Usme;1814;20634;Restrepo B - 1;[1] TRONCAL;Restrepo
52; HB75;1618;H75;Portal Usme;1776;22783;Calle 40 S. C - 2;[1] TRONCAL;Calle 40 Sur
52; HB75;1618;H75;Portal Usme;1819;23656;Santa Lucía B - 2 ó 5;[1] TRONCAL;Santa Lucía
52; HB75;1618;H75;Portal Usme;1840;24422;Socorro B - 1;[1] TRONCAL;Socorro
52; HB75;1618;H75;Portal Usme;1826;24975;Consuelo B - 1;[1] TRONCAL;Consuelo
52; HB75;1618;H75;Portal Usme;1832;25440;Molinos A - 2 ó 5;[1] TRONCAL;Molinos
52; HB75;1618;H75;Portal Usme;1839;28322;Portal Usme T6;[1] TRONCAL;Portal Usme
53; JD24;1876;J24;Universidades;13225;0;Portal 80 T-2;[1] TRONCAL;Portal 80
53; JD24;1876;J24;Universidades;1496;2089;Granja - Cra. 77 D - 2 ó 5;[1] TRONCAL;Granja - Carrera 77
53; JD24;1876;J24;Universidades;1473;4520;Av. 68 A - 2 ó 5;[1] TRONCAL;Avenida 68
53; JD24;1876;J24;Universidades;13412;5799;Cra. 47 A - 2 ó 5;[1] TRONCAL;Carrera 47
53; JD24;1876;J24;Universidades;1511;6223;Escuela Militar A - 2 ó 5;[1] TRONCAL;Escuela Militar
53; JD24;1876;J24;Universidades;1342;10321;Calle 57 A - 2 ó 5;[1] TRONCAL;Calle 57
53; JD24;1876;J24;Universidades;1272;12065;Av. 39 B - 2 ó 5;[1] TRONCAL;Avenida 39
53; JD24;1876;J24;Universidades;1320;13263;Calle 26 B - 2 ó 5;[1] TRONCAL;Calle 26
53; JD24;1876;J24;Universidades;1925;15176;Universidades A - 2 ó 5;[1] TRONCAL;Universidades
53; JD24;1876;J24;Universidades;1921;15525;Universidades B - 4 ó 6;[1] TRONCAL;Universidades
53; JD24;1877;D24;Portal 80;1921;0;Universidades B - 4 ó 6;[1] TRONCAL;Universidades
53; JD24;1877;D24;Portal 80;1316;1788;Calle 26 B - 4 ó 6;[1] TRONCAL;Calle 26
53; JD24;1877;D24;Portal 80;1268;2990;Av. 39 B - 4 ó 6;[1] TRONCAL;Avenida 39
53; JD24;1877;D24;Portal 80;1336;4811;Calle 57 B - 4 ó 6;[1] TRONCAL;Calle 57
53; JD24;1877;D24;Portal 80;1505;8846;Escuela Militar A - 4 ó 6;[1] TRONCAL;Escuela Militar
53; JD24;1877;D24;Portal 80;13411;9289;Cra. 47 A - 4 ó 6;[1] TRONCAL;Carrera 47
53; JD24;1877;D24;Portal 80;1471;10543;Av. 68 A - 4 ó 6;[1] TRONCAL;Avenida 68
53; JD24;1877;D24;Portal 80;1492;12791;Granja - Cra. 77 C - 3 ó 6;[1] TRONCAL;Granja - Carrera 77
53; JD24;1877;D24;Portal 80;13225;15152;Portal 80 T-2;[1] TRONCAL;Portal 80
54; J70;1322;J70;Las Aguas;1235;0;Portal Norte T1;[1] TRONCAL;Portal Norte
54; J70;1322;J70;Las Aguas;12935;1264;Toberín C - 2 ó 5;[1] TRONCAL;Toberín
54; J70;1322;J70;Las Aguas;1205;3134;Calle 146 B - 2;[1] TRONCAL;Calle 146
54; J70;1322;J70;Las Aguas;1199;3514;Calle 142 A - 2;[1] TRONCAL;Calle 142
54; J70;1322;J70;Las Aguas;1143;4241;Alcalá B - 2 ó 5;[1] TRONCAL;Alcalá
54; J70;1322;J70;Las Aguas;1244;5022;Prado A - 2;[1] TRONCAL;Prado
54; J70;1322;J70;Las Aguas;1191;6129;Calle 127 A - 2 ó 5;[1] TRONCAL;Calle 127
54; J70;1322;J70;Las Aguas;1290;20417;Av. Jiménez D - 2;[1] TRONCAL;Jiménez
54; J70;1322;J70;Las Aguas;1848;21173;Museo del Oro A - 1;[1] TRONCAL;Museo del Oro
54; J70;1322;J70;Las Aguas;1844;21809;Aguas A - 1;[1] TRONCAL;Aguas
55; JC73;1872;J73;Universidades;1431;0;Portal Suba T7;[1] TRONCAL;Portal Suba
55; JC73;1872;J73;Universidades;1424;1002;La Campiña B - 1 ó 5;[1] TRONCAL;La Campiña
55; JC73;1872;J73;Universidades;1456;1625;Suba - Tv. 91 B - 1 ó 5;[1] TRONCAL;Suba Transversal 91
55; JC73;1872;J73;Universidades;1428;5473;Niza - Calle 127 B - 1 ó 5;[1] TRONCAL;Niza Calle 127
55; JC73;1872;J73;Universidades;1440;7624;Puentelargo B - 1 ó 5;[1] TRONCAL;Puentelargo
55; JC73;1872;J73;Universidades;1448;9746;San Martín B - 1;[1] TRONCAL;San Martín
55; JC73;1872;J73;Universidades;1871;17500;Ciudad Universitaria B - 4 ó 6;[1] TRONCAL;Ciudad Universitaria
55; JC73;1872;J73;Universidades;1925;23398;Universidades A - 2 ó 5;[1] TRONCAL;Universidades
55; JC73;1873;C73;Portal Suba;1919;0;Universidades A - 4 ó 6;[1] TRONCAL;Universidades
55; JC73;1873;C73;Portal Suba;1873;5900;Ciudad Universitaria B - 2 ó 5;[1] TRONCAL;Ciudad Universitaria
55; JC73;1873;C73;Portal Suba;1447;13548;San Martín B - 4;[1] TRONCAL;San Martín
55; JC73;1873;C73;Portal Suba;1439;15683;Puentelargo B - 4 ó 6;[1] TRONCAL;Puentelargo
55; JC73;1873;C73;Portal Suba;1427;17829;Niza - Calle 127 B - 4 ó 6;[1] TRONCAL;Niza Calle 127
55; JC73;1873;C73;Portal Suba;1455;21690;Suba - Tv. 91 B - 4 ó 6;[1] TRONCAL;Suba Transversal 91
55; JC73;1873;C73;Portal Suba;1423;22313;La Campiña B - 4 ó 6;[1] TRONCAL;La Campiña
55; JC73;1873;C73;Portal Suba;1431;22878;Portal Suba T7;[1] TRONCAL;Portal Suba
56; LK10;1377;L10;Portal Veinte de Julio;13237;0;Portal Eldorado T-5;[1] TRONCAL;Portal ElDorado
56; LK10;1377;L10;Portal Veinte de Julio;1889;866;Modelia A - 2 ó 5;[1] TRONCAL;Modelia
56; LK10;1377;L10;Portal Veinte de Julio;1894;1619;Normandía B - 2 ó 5;[1] TRONCAL;Normandia
56; LK10;1377;L10;Portal Veinte de Julio;1917;4046;Salitre - El Greco A - 2 ó 5;[1] TRONCAL;Salitre El Greco
56; LK10;1377;L10;Portal Veinte de Julio;1859;4574;CAN A - 2 ó 5;[1] TRONCAL;CAN
56; LK10;1377;L10;Portal Veinte de Julio;2304;5081;Gobernación A - 2 ó 5;[1] TRONCAL;Gobernación
56; LK10;1377;L10;Portal Veinte de Julio;1873;7076;Ciudad Universitaria B - 2 ó 5;[1] TRONCAL;Ciudad Universitaria
56; LK10;1377;L10;Portal Veinte de Julio;1865;8487;Centro Memoria B - 2 ó 5;[1] TRONCAL;Centro Memoria
56; LK10;1377;L10;Portal Veinte de Julio;1312;9960;Calle 22 A - 2 ó 5;[1] TRONCAL;Calle 22
56; LK10;1377;L10;Portal Veinte de Julio;1279;11145;Av. Jiménez A - 2 ó 5;[1] TRONCAL;Jiménez
56; LK10;1377;L10;Portal Veinte de Julio;1409;11774;Tercer Milenio A - 2 ó 5;[1] TRONCAL;Tercer Milenio
56; LK10;1377;L10;Portal Veinte de Julio;1932;13221;Bicentenario C - 2 ó 5;[1] TRONCAL;Bicentenario
56; LK10;1377;L10;Portal Veinte de Julio;1951;13719;San Bernardo A - 2 ó 5;[1] TRONCAL;San Bernardo
56; LK10;1377;L10;Portal Veinte de Julio;1937;14939;Ciudad Jardín-UAN A - 2 ó 5;[1] TRONCAL;Ciudad Jardin-UAN
56; LK10;1377;L10;Portal Veinte de Julio;1981;15518;Av. 1º de Mayo B - 2 ó 5;[1] TRONCAL;Av 1º de Mayo
56; LK10;1377;L10;Portal Veinte de Julio;1966;17431;PORTAL 20 DE JULIO T3;[1] TRONCAL;Portal 20 de Julio
56; LK10;1378;K10;Portal Eldorado;1966;0;PORTAL 20 DE JULIO T3;[1] TRONCAL;Portal 20 de Julio
56; LK10;1378;K10;Portal Eldorado;1975;2105;Av. 1º de Mayo A - 4 ó 6;[1] TRONCAL;Av. 1º de Mayo
56; LK10;1378;K10;Portal Eldorado;1938;2762;Ciudad Jardín-UAN A - 3 ó 6;[1] TRONCAL;Ciudad Jardin-UAN
56; LK10;1378;K10;Portal Eldorado;1949;4005;San Bernardo B - 4 ó 6;[1] TRONCAL;San Bernardo
56; LK10;1378;K10;Portal Eldorado;1930;4490;Bicentenario C - 4 ó 6;[1] TRONCAL;Bicentenario
56; LK10;1378;K10;Portal Eldorado;1403;6079;Tercer Milenio B - 4 ó 6;[1] TRONCAL;Tercer Milenio
56; LK10;1378;K10;Portal Eldorado;1281;6635;Av. Jiménez A - 4 ó 6;[1] TRONCAL;Jiménez
56; LK10;1378;K10;Portal Eldorado;1304;7818;Calle 22 A - 4 ó 6;[1] TRONCAL;Calle 22
56; LK10;1378;K10;Portal Eldorado;1863;9355;Centro Memoria B - 4 ó 6;[1] TRONCAL;Centro Memoria
56; LK10;1378;K10;Portal Eldorado;1869;10680;Ciudad Universitaria A - 4 ó 6;[1] TRONCAL;Ciudad Universitaria
56; LK10;1378;K10;Portal Eldorado;1884;12729;Gobernación A - 3 ó 6;[1] TRONCAL;Gobernación
56; LK10;1378;K10;Portal Eldorado;1856;13252;CAN A - 3 ó 6;[1] TRONCAL;CAN
56; LK10;1378;K10;Portal Eldorado;1914;13777;Salitre - El Greco A - 3 ó 6;[1] TRONCAL;Salitre El Greco
56; LK10;1378;K10;Portal Eldorado;1892;16220;Normandía B - 4 ó 6;[1] TRONCAL;Normandia
56; LK10;1378;K10;Portal Eldorado;2021;16963;Modelia A - 3 ó 6;[1] TRONCAL;Modelia
56; LK10;1378;K10;Portal Eldorado;13237;18829;Portal Eldorado T-5;[1] TRONCAL;Portal ElDorado
56; LK10;1379;L10;Portal Veinte de Julio;13237;0;Portal Eldorado T-5;[1] TRONCAL;Portal ElDorado
56; LK10;1379;L10;Portal Veinte de Julio;1889;866;Modelia A - 2 ó 5;[1] TRONCAL;Modelia
56; LK10;1379;L10;Portal Veinte de Julio;1894;1619;Normandía B - 2 ó 5;[1] TRONCAL;Normandia
56; LK10;1379;L10;Portal Veinte de Julio;1917;4046;Salitre - El Greco A - 2 ó 5;[1] TRONCAL;Salitre El Greco
56; LK10;1379;L10;Portal Veinte de Julio;1859;4574;CAN A - 2 ó 5;[1] TRONCAL;CAN
56; LK10;1379;L10;Portal Veinte de Julio;2304;5081;Gobernación A - 2 ó 5;[1] TRONCAL;Gobernación
56; LK10;1379;L10;Portal Veinte de Julio;1873;7076;Ciudad Universitaria B - 2 ó 5;[1] TRONCAL;Ciudad Universitaria
56; LK10;1379;L10;Portal Veinte de Julio;1865;8487;Centro Memoria B - 2 ó 5;[1] TRONCAL;Centro Memoria
56; LK10;1379;L10;Portal Veinte de Julio;1312;9960;Calle 22 A - 2 ó 5;[1] TRONCAL;Calle 22
56; LK10;1379;L10;Portal Veinte de Julio;1279;11145;Av. Jiménez A - 2 ó 5;[1] TRONCAL;Jiménez
56; LK10;1379;L10;Portal Veinte de Julio;1409;11774;Tercer Milenio A - 2 ó 5;[1] TRONCAL;Tercer Milenio
56; LK10;1379;L10;Portal Veinte de Julio;1932;13221;Bicentenario C - 2 ó 5;[1] TRONCAL;Bicentenario
56; LK10;1379;L10;Portal Veinte de Julio;1951;13719;San Bernardo A - 2 ó 5;[1] TRONCAL;San Bernardo
56; LK10;1379;L10;Portal Veinte de Julio;1937;14939;Ciudad Jardín-UAN A - 2 ó 5;[1] TRONCAL;Ciudad Jardin-UAN
56; LK10;1379;L10;Portal Veinte de Julio;1981;15518;Av. 1º de Mayo B - 2 ó 5;[1] TRONCAL;Av 1º de Mayo
56; LK10;1379;L10;Portal Veinte de Julio;1966;17431;PORTAL 20 DE JULIO T3;[1] TRONCAL;Portal 20 de Julio
56; LK10;1380;K10;Portal Eldorado;1966;0;PORTAL 20 DE JULIO T3;[1] TRONCAL;Portal 20 de Julio
56; LK10;1380;K10;Portal Eldorado;1975;2105;Av. 1º de Mayo A - 4 ó 6;[1] TRONCAL;Av. 1º de Mayo
56; LK10;1380;K10;Portal Eldorado;1938;2762;Ciudad Jardín-UAN A - 3 ó 6;[1] TRONCAL;Ciudad Jardin-UAN
56; LK10;1380;K10;Portal Eldorado;1949;4005;San Bernardo B - 4 ó 6;[1] TRONCAL;San Bernardo
56; LK10;1380;K10;Portal Eldorado;1930;4490;Bicentenario C - 4 ó 6;[1] TRONCAL;Bicentenario
56; LK10;1380;K10;Portal Eldorado;1403;6079;Tercer Milenio B - 4 ó 6;[1] TRONCAL;Tercer Milenio
56; LK10;1380;K10;Portal Eldorado;1281;6635;Av. Jiménez A - 4 ó 6;[1] TRONCAL;Jiménez
56; LK10;1380;K10;Portal Eldorado;1304;7818;Calle 22 A - 4 ó 6;[1] TRONCAL;Calle 22
56; LK10;1380;K10;Portal Eldorado;1863;9355;Centro Memoria B - 4 ó 6;[1] TRONCAL;Centro Memoria
56; LK10;1380;K10;Portal Eldorado;1869;10680;Ciudad Universitaria A - 4 ó 6;[1] TRONCAL;Ciudad Universitaria
56; LK10;1380;K10;Portal Eldorado;1884;12729;Gobernación A - 3 ó 6;[1] TRONCAL;Gobernación
56; LK10;1380;K10;Portal Eldorado;1856;13252;CAN A - 3 ó 6;[1] TRONCAL;CAN
56; LK10;1380;K10;Portal Eldorado;1914;13777;Salitre - El Greco A - 3 ó 6;[1] TRONCAL;Salitre El Greco
56; LK10;1380;K10;Portal Eldorado;1892;16220;Normandía B - 4 ó 6;[1] TRONCAL;Normandia
56; LK10;1380;K10;Portal Eldorado;2021;16963;Modelia A - 3 ó 6;[1] TRONCAL;Modelia
56; LK10;1380;K10;Portal Eldorado;13237;18829;Portal Eldorado T-5;[1] TRONCAL;Portal ElDorado
105; CF29;1798;C29;Portal Suba;1693;0;Portal Américas T9;[1] TRONCAL;Portal Américas
105; CF29;1798;C29;Portal Suba;1682;2039;Patio Bonito A - 2 ó 5;[1] TRONCAL;Patio Bonito
105; CF29;1798;C29;Portal Suba;1638;2906;Biblioteca Tintal B - 2 ó 5;[1] TRONCAL;Biblioteca Tintal
105; CF29;1798;C29;Portal Suba;1631;5066;Banderas T2;[1] TRONCAL;Banderas
105; CF29;1798;C29;Portal Suba;1316;15428;Calle 26 B - 4 ó 6;[1] TRONCAL;Calle 26
105; CF29;1798;C29;Portal Suba;1398;16023;Calle 34 B - 4 ó 6;[1] TRONCAL;Calle 34
105; CF29;1798;C29;Portal Suba;1344;18972;Calle 63 A - 4 ó 6;[1] TRONCAL;Calle 63
105; CF29;1798;C29;Portal Suba;1360;20173;Calle 72 B - 4 ó 6;[1] TRONCAL;Calle 72
105; CF29;1798;C29;Portal Suba;1463;25225;Suba - Calle 100 B - 4 ó 6;[1] TRONCAL;Suba Calle 100
105; CF29;1798;C29;Portal Suba;1439;25585;Puentelargo B - 4 ó 6;[1] TRONCAL;Puentelargo
105; CF29;1798;C29;Portal Suba;1450;26231;Av. Suba - Calle 116 A - 3 ó 6;[1] TRONCAL;Av. Suba - Calle 116
105; CF29;1798;C29;Portal Suba;1423;32215;La Campiña B - 4 ó 6;[1] TRONCAL;La Campiña
105; CF29;1798;C29;Portal Suba;1433;32901;Portal Suba T5;[1] TRONCAL;Portal Suba
105; CF29;1799;F29;Portal Américas;1433;0;Portal Suba T5;[1] TRONCAL;Portal Suba
105; CF29;1799;F29;Portal Américas;1424;881;La Campiña B - 1 ó 5;[1] TRONCAL;La Campiña
105; CF29;1799;F29;Portal Américas;1453;6851;Av. Suba - Calle 116 A - 2 ó 5;[1] TRONCAL;Av. Suba - Calle 116  
105; CF29;1799;F29;Portal Américas;1440;7503;Puentelargo B - 1 ó 5;[1] TRONCAL;Puentelargo
105; CF29;1799;F29;Portal Américas;1464;7861;Suba - Calle 100 B - 1 ó 5;[1] TRONCAL;Suba Calle 100
105; CF29;1799;F29;Portal Américas;1355;12612;Calle 72 B - 2 ó 5;[1] TRONCAL;Calle 72
105; CF29;1799;F29;Portal Américas;1350;13757;Calle 63 B - 2 ó 5;[1] TRONCAL;Calle 63
105; CF29;1799;F29;Portal Américas;1392;16782;Calle 34 B - 2 ó 5;[1] TRONCAL;Calle 34
105; CF29;1799;F29;Portal Américas;1322;17448;Calle 26 A - 2 ó 5;[1] TRONCAL;Calle 26
105; CF29;1799;F29;Portal Américas;1624;27245;Banderas T1;[1] TRONCAL;Banderas
105; CF29;1799;F29;Portal Américas;1633;29583;Biblioteca Tintal B - 4 ó 6;[1] TRONCAL;Biblioteca Tintal
105; CF29;1799;F29;Portal Américas;1678;30370;Patio Bonito B - 4 ó 6;[1] TRONCAL;Patio Bonito
105; CF29;1799;F29;Portal Américas;1693;31872;Portal Américas T9;[1] TRONCAL;Portal Américas
108; BL18;1597;B18;Terminal;1972;0;PORTAL 20 DE JULIO T9;[1] TRONCAL;Portal 20 de Julio
108; BL18;1597;B18;Terminal;1943;1042;Country Sur A - 3 ó 6;[1] TRONCAL;Country Sur
108; BL18;1597;B18;Terminal;1978;1981;Av. 1º de Mayo C - 3 ó 6;[1] TRONCAL;Av. 1º de Mayo
108; BL18;1597;B18;Terminal;1948;3653;San Bernardo A - 3 ó 6;[1] TRONCAL;San Bernardo
108; BL18;1597;B18;Terminal;1930;4205;Bicentenario C - 4 ó 6;[1] TRONCAL;Bicentenario
108; BL18;1597;B18;Terminal;1401;5717;Tercer Milenio A - 4 ó 6;[1] TRONCAL;Tercer Milenio
108; BL18;1597;B18;Terminal;1396;8738;Calle 34 A - 4 ó 6;[1] TRONCAL;Calle 34
108; BL18;1597;B18;Terminal;1326;9945;Calle 45 B - 4 ó 6;[1] TRONCAL;Calle 45
108; BL18;1597;B18;Terminal;1346;11839;Calle 63 B - 4 ó 6;[1] TRONCAL;Calle 63
108; BL18;1597;B18;Terminal;1258;14986;Virrey B - 4 ó 6;[1] TRONCAL;Virrey
108; BL18;1597;B18;Terminal;1232;17430;Pepe Sierra A - 4 ó 6;[1] TRONCAL;Pepe Sierra
108; BL18;1597;B18;Terminal;1193;18159;Calle 127 A - 4 ó 6;[1] TRONCAL;Calle 127
108; BL18;1597;B18;Terminal;1147;19971;Alcalá A - 4 ó 6;[1] TRONCAL;Alcalá
108; BL18;1597;B18;Terminal;1153;24771;Calle 187 A - 4 ó 6;[1] TRONCAL;Calle 187
108; BL18;1597;B18;Terminal;1262;25393;Terminal A - 4 ó 6;[1] TRONCAL;Terminal
108; BL18;1598;L18 ;Portal 20 de Julio;1262;0;Terminal A - 4 ó 6;[1] TRONCAL;Terminal
108; BL18;1598;L18 ;Portal 20 de Julio;1264;224;Terminal A - 2 ó 5;[1] TRONCAL;Terminal
108; BL18;1598;L18 ;Portal 20 de Julio;1155;849;Calle 187 A - 2 ó 5;[1] TRONCAL;Calle 187
108; BL18;1598;L18 ;Portal 20 de Julio;1145;5651;Alcalá A - 2 ó 5;[1] TRONCAL;Alcalá
108; BL18;1598;L18 ;Portal 20 de Julio;1189;7406;Calle 127 B - 2 ó 5;[1] TRONCAL;Calle 127
108; BL18;1598;L18 ;Portal 20 de Julio;1228;8138;Pepe Sierra B - 2 ó 5;[1] TRONCAL;Pepe Sierra
108; BL18;1598;L18 ;Portal 20 de Julio;2042;10730;Virrey A - 2 ó 5;[1] TRONCAL;Virrey
108; BL18;1598;L18 ;Portal 20 de Julio;1350;13767;Calle 63 B - 2 ó 5;[1] TRONCAL;Calle 63
108; BL18;1598;L18 ;Portal 20 de Julio;1331;15739;Calle 45 A - 2 ó 5;[1] TRONCAL;Calle 45
108; BL18;1598;L18 ;Portal 20 de Julio;1394;16872;Calle 34 A - 2 ó 5;[1] TRONCAL;Calle 34
108; BL18;1598;L18 ;Portal 20 de Julio;1409;19895;Tercer Milenio A - 2 ó 5;[1] TRONCAL;Tercer Milenio
108; BL18;1598;L18 ;Portal 20 de Julio;1932;21342;Bicentenario C - 2 ó 5;[1] TRONCAL;Bicentenario
108; BL18;1598;L18 ;Portal 20 de Julio;1951;21840;San Bernardo A - 2 ó 5;[1] TRONCAL;San Bernardo
108; BL18;1598;L18 ;Portal 20 de Julio;1979;23562;Av. 1º de Mayo C - 1 ó 5;[1] TRONCAL;Av. 1º de Mayo
108; BL18;1598;L18 ;Portal 20 de Julio;1942;24495;Country Sur A - 2 ó 5;[1] TRONCAL;Country Sur
108; BL18;1598;L18 ;Portal 20 de Julio;1972;25837;PORTAL 20 DE JULIO T9;[1] TRONCAL;Portal 20 de Julio
108; BL18;1599;B18;Terminal;1978;0;Av. 1º de Mayo C - 3 ó 6;[1] TRONCAL;Av. 1º de Mayo
108; BL18;1599;B18;Terminal;1948;1672;San Bernardo A - 3 ó 6;[1] TRONCAL;San Bernardo
108; BL18;1599;B18;Terminal;1930;2224;Bicentenario C - 4 ó 6;[1] TRONCAL;Bicentenario
108; BL18;1599;B18;Terminal;1401;3736;Tercer Milenio A - 4 ó 6;[1] TRONCAL;Tercer Milenio
108; BL18;1599;B18;Terminal;1396;6757;Calle 34 A - 4 ó 6;[1] TRONCAL;Calle 34
108; BL18;1599;B18;Terminal;1324;7888;Calle 45 A - 4 ó 6;[1] TRONCAL;Calle 45
108; BL18;1599;B18;Terminal;1346;9858;Calle 63 B - 4 ó 6;[1] TRONCAL;Calle 63
108; BL18;1599;B18;Terminal;1258;13005;Virrey B - 4 ó 6;[1] TRONCAL;Virrey
108; BL18;1599;B18;Terminal;1232;15449;Pepe Sierra A - 4 ó 6;[1] TRONCAL;Pepe Sierra
108; BL18;1599;B18;Terminal;1193;16178;Calle 127 A - 4 ó 6;[1] TRONCAL;Calle 127
108; BL18;1599;B18;Terminal;1147;17990;Alcalá A - 4 ó 6;[1] TRONCAL;Alcalá
108; BL18;1599;B18;Terminal;1153;22790;Calle 187 A - 4 ó 6;[1] TRONCAL;Calle 187
108; BL18;1599;B18;Terminal;1262;23412;Terminal A - 4 ó 6;[1] TRONCAL;Terminal
109; BK23;1463;B23;Alcalá;13234;0;Portal Eldorado T-3B;[1] TRONCAL;Portal ElDorado
109; BK23;1463;B23;Alcalá;2309;3527;Av. Rojas A - 2 ó 5;[1] TRONCAL;Avenida Rojas
109; BK23;1463;B23;Alcalá;1882;4063;El Tiempo - Maloka B - 1 ó 5;[1] TRONCAL;El Tiempo - Maloka
109; BK23;1463;B23;Alcalá;1917;4945;Salitre - El Greco A - 2 ó 5;[1] TRONCAL;Salitre El Greco
109; BK23;1463;B23;Alcalá;1858;5409;CAN B - 1 ó 5;[1] TRONCAL;CAN
109; BK23;1463;B23;Alcalá;1886;5929;Gobernación B - 1 ó 5;[1] TRONCAL;Gobernación
109; BK23;1463;B23;Alcalá;1873;7975;Ciudad Universitaria B - 2 ó 5;[1] TRONCAL;Ciudad Universitaria
109; BK23;1463;B23;Alcalá;1901;8635;Concejo de Bogotá B - 2 ó 5;[1] TRONCAL;Concejo de Bogotá
109; BK23;1463;B23;Alcalá;1314;10681;Calle 26 A - 4 ó 6;[1] TRONCAL;Calle 26
109; BK23;1463;B23;Alcalá;1324;12403;Calle 45 A - 4 ó 6;[1] TRONCAL;Calle 45
109; BK23;1463;B23;Alcalá;1334;13700;Calle 57 A - 4 ó 6;[1] TRONCAL;Calle 57
109; BK23;1463;B23;Alcalá;1167;17194;Calle 85 C - 4 ó 6;[1] TRONCAL;Calle 85
109; BK23;1463;B23;Alcalá;1248;21889;Prado C - 4 ó 6;[1] TRONCAL;Prado
109; BK23;1463;B23;Alcalá;1149;22580;Alcalá B - 4 ó 6;[1] TRONCAL;Alcalá
109; BK23;1511;K23;Portal Eldorado;1141;0;Alcalá C - 2 ó 5;[1] TRONCAL;Alcalá
109; BK23;1511;K23;Portal Eldorado;1242;763;Prado C - 2 ó 5;[1] TRONCAL;Prado
109; BK23;1511;K23;Portal Eldorado;1157;5386;Calle 85 C - 2 ó 5;[1] TRONCAL;Calle 85
109; BK23;1511;K23;Portal Eldorado;1340;8862;Calle 57 B - 2 ó 5;[1] TRONCAL;Calle 57
109; BK23;1511;K23;Portal Eldorado;1329;10160;Calle 45 B - 2 ó 5;[1] TRONCAL;Calle 45
109; BK23;1511;K23;Portal Eldorado;1320;11880;Calle 26 B - 2 ó 5;[1] TRONCAL;Calle 26
109; BK23;1511;K23;Portal Eldorado;1899;14086;Concejo de Bogotá B - 4 ó 6;[1] TRONCAL;Concejo de Bogotá
109; BK23;1511;K23;Portal Eldorado;1871;14741;Ciudad Universitaria B - 4 ó 6;[1] TRONCAL;Ciudad Universitaria
109; BK23;1511;K23;Portal Eldorado;1885;16781;Gobernación B - 4 ó 6;[1] TRONCAL;Gobernación
109; BK23;1511;K23;Portal Eldorado;1857;17302;CAN B - 4 ó 6;[1] TRONCAL;CAN
109; BK23;1511;K23;Portal Eldorado;1914;17762;Salitre - El Greco A - 3 ó 6;[1] TRONCAL;Salitre El Greco
109; BK23;1511;K23;Portal Eldorado;1880;18580;El Tiempo - Maloka A - 3 ó 6;[1] TRONCAL;El Tiempo - Maloka
109; BK23;1511;K23;Portal Eldorado;1850;19182;Av. Rojas A - 3 ó 6;[1] TRONCAL;Avenida Rojas
109; BK23;1511;K23;Portal Eldorado;13234;21915;Portal Eldorado T-3B;[1] TRONCAL;Portal ElDorado
110; HK54;1565;H54;Portal Usme;13236;0;Portal Eldorado T-4;[1] TRONCAL;Portal ElDorado
110; HK54;1565;H54;Portal Usme;1889;927;Modelia A - 2 ó 5;[1] TRONCAL;Modelia
110; HK54;1565;H54;Portal Usme;1854;2669;Av. Rojas B - 1 ó 5;[1] TRONCAL;Avenida Rojas
110; HK54;1565;H54;Portal Usme;1883;3290;El Tiempo - Maloka A - 2 ó 5;[1] TRONCAL;El Tiempo - Maloka
110; HK54;1565;H54;Portal Usme;1917;4107;Salitre - El Greco A - 2 ó 5;[1] TRONCAL;Salitre El Greco
110; HK54;1565;H54;Portal Usme;1859;4635;CAN A - 2 ó 5;[1] TRONCAL;CAN
110; HK54;1565;H54;Portal Usme;1912;5797;Quinta Paredes B -1 ó 5;[1] TRONCAL;Quinta Paredes
110; HK54;1565;H54;Portal Usme;1879;6372;Recinto Ferial A - 2 ó 5;[1] TRONCAL;Recinto Ferial
110; HK54;1565;H54;Portal Usme;1875;7217;Ciudad Universitaria A - 2 ó 5;[1] TRONCAL;Ciudad Universitaria
110; HK54;1565;H54;Portal Usme;1903;7825;Concejo de Bogotá A - 2 ó 5;[1] TRONCAL;Concejo de Bogotá
110; HK54;1565;H54;Portal Usme;1791;12887;Hortúa A - 2 ó 5;[1] TRONCAL;Hortúa
110; HK54;1565;H54;Portal Usme;1815;14499;Restrepo A - 2 ó 5;[1] TRONCAL;Restrepo
110; HK54;1565;H54;Portal Usme;1780;16716;Calle 40 S. A - 2 ó 5;[1] TRONCAL;Calle 40 Sur
